name,birthday,deathday,wp_views,sp_followers,sp_popularity,genres,wp_url,wd_url,sp_url,birthdate,deathdate,birthyear,deathyear,sp_id,sp_img_url
Julius Fučík,July 18,September 25,127257,1424,30,"['czech classical', 'post-romantic era']",http://en.wikipedia.org/wiki/Julius_Fu%C4%8D%C3%ADk_(composer),https://www.wikidata.org/wiki/Q356151,https://open.spotify.com/artist/4IWLhAyPCROEDrthOxG8YJ,"Jul 18, 1872","Sep 25, 1916",1872,1916,4IWLhAyPCROEDrthOxG8YJ,https://i.scdn.co/image/9318bc4273ca54a01c1f5f1cd2690c39288ce3f4
Giovanni Battista Bononcini,July 18,July 09,53297,622,27,"['baroque', 'italian baroque']",http://en.wikipedia.org/wiki/Giovanni_Bononcini,https://www.wikidata.org/wiki/Q315241,https://open.spotify.com/artist/6fFYij0rd4LFGIOka3r6j5,"Jul 18, 1670","Jul 09, 1747",1670,1747,6fFYij0rd4LFGIOka3r6j5,https://i.scdn.co/image/c626ee21afdd04a1f07cab3dc4d1b0715010111f
Jonathan Dove,July 18,,42773,910,22,"['21st century classical', 'anglican liturgy', 'british contemporary classical']",http://en.wikipedia.org/wiki/Jonathan_Dove,https://www.wikidata.org/wiki/Q1333954,https://open.spotify.com/artist/0sdCVT40NVs1qzsPTUbtjK,"Jul 18, 1959",,1959,,0sdCVT40NVs1qzsPTUbtjK,https://i.scdn.co/image/9d5883cab494ba5babc7d7bd39f5f820017778ef
Pauline Viardot,July 18,May 18,112968,418,16,"['french romanticism', 'late romantic era']",http://en.wikipedia.org/wiki/Pauline_Viardot,https://www.wikidata.org/wiki/Q122998,https://open.spotify.com/artist/2CbDZ4o7nQPSW6agG93tqr,"Jul 18, 1821","May 18, 1910",1821,1910,2CbDZ4o7nQPSW6agG93tqr,https://i.scdn.co/image/ab67616d0000b273cb3ba195a7bc8a8b73e7ff2e
Bent Sørensen,July 18,,19869,604,12,"['contemporary classical', 'danish contemporary classical', 'nordic contemporary classical']",http://en.wikipedia.org/wiki/Bent_S%C3%B8rensen_(composer),https://www.wikidata.org/wiki/Q562988,https://open.spotify.com/artist/6jp02kDgHsgyzUxLTKo6Mb,"Jul 18, 1958",,1958,,6jp02kDgHsgyzUxLTKo6Mb,https://i.scdn.co/image/ab67616d0000b273cb4ea38ff9abe731a2f89ec4
Tobias Picker,July 18,,31992,224,6,['tzadik'],http://en.wikipedia.org/wiki/Tobias_Picker,https://www.wikidata.org/wiki/Q323154,https://open.spotify.com/artist/77BJhANzSfAPPqbwj9MOH1,"Jul 18, 1954",,1954,,77BJhANzSfAPPqbwj9MOH1,https://i.scdn.co/image/65b62f1c111ee03326fec03406d2ccf17902ee0d
Roger Reynolds,July 18,,33290,294,2,"['avant-garde', 'contemporary classical', 'microtonal']",http://en.wikipedia.org/wiki/Roger_Reynolds,https://www.wikidata.org/wiki/Q673278,https://open.spotify.com/artist/1eFletrZhHZmUhqCBNflzJ,"Jul 18, 1934",,1934,,1eFletrZhHZmUhqCBNflzJ,https://i.scdn.co/image/20842c35659da565fcaf33e02cd5ae24d551c5b5
Auguste Durand,July 18,May 31,16648,23,9,[],http://en.wikipedia.org/wiki/Auguste_Durand,https://www.wikidata.org/wiki/Q2871185,https://open.spotify.com/artist/60jrHuf90IcYhMyC2N7zov,"Jul 18, 1830","May 31, 1909",1830,1909,60jrHuf90IcYhMyC2N7zov,
Frank Proto,July 18,,14075,89,2,['contrabass'],http://en.wikipedia.org/wiki/Frank_Proto,https://www.wikidata.org/wiki/Q15453141,https://open.spotify.com/artist/1gsCxz8YXtgJkJN9VfRei7,"Jul 18, 1941",,1941,,1gsCxz8YXtgJkJN9VfRei7,
Emil Mlynarski,July 18,April 05,24273,34,3,['polish classical'],http://en.wikipedia.org/wiki/Emil_M%C5%82ynarski,https://www.wikidata.org/wiki/Q1589146,https://open.spotify.com/artist/020ydflEauo1kC4WFD2Y8H,"Jul 18, 1870","Apr 05, 1935",1870,1935,020ydflEauo1kC4WFD2Y8H,https://i.scdn.co/image/ab67616d0000b273eb8c022e0b607740260e55b1
Jair Amorim,July 18,October 15,20168,42,2,[],http://pt.wikipedia.org/wiki/Jair_Amorim,https://www.wikidata.org/wiki/Q10304976,https://open.spotify.com/artist/58O7f23Ec617q4rugiNYbp,"Jul 18, 1915","Oct 15, 1993",1915,1993,58O7f23Ec617q4rugiNYbp,
Yvonne Desportes,July 18,December 29,11067,22,1,[],http://en.wikipedia.org/wiki/Yvonne_Desportes,https://www.wikidata.org/wiki/Q525622,https://open.spotify.com/artist/7xo8RAjirMV8VWLa3sT2A7,"Jul 18, 1907","Dec 29, 1993",1907,1993,7xo8RAjirMV8VWLa3sT2A7,https://i.scdn.co/image/ab67616d0000b2736c594f24b223026b239bf732
Bernard Wagenaar,July 18,May 19,10475,0,0,[],http://en.wikipedia.org/wiki/Bernard_Wagenaar,https://www.wikidata.org/wiki/Q822760,https://open.spotify.com/artist/50fwePW6wq3TTpZRx7u360,"Jul 18, 1894","May 19, 1971",1894,1971,50fwePW6wq3TTpZRx7u360,
Duchess Maria Antonia of Bavaria,July 18,April 23,52257,0,0,,http://en.wikipedia.org/wiki/Duchess_Maria_Antonia_of_Bavaria,https://www.wikidata.org/wiki/Q61649,,"Jul 18, 1724","Apr 23, 1780",1724,1780,,
Gustav Bumcke,July 18,July 04,4704,1,0,[],http://de.wikipedia.org/wiki/Gustav_Bumcke,https://www.wikidata.org/wiki/Q1555699,https://open.spotify.com/artist/4W0Jt0GbC6y3VhoWsiwGkZ,"Jul 18, 1876","Jul 04, 1963",1876,1963,4W0Jt0GbC6y3VhoWsiwGkZ,https://i.scdn.co/image/ab67616d0000b2735926c48204e7982a83849033
Hermann of Reichenau,July 18,September 24,55151,0,0,,http://en.wikipedia.org/wiki/Hermann_of_Reichenau,https://www.wikidata.org/wiki/Q68490,,"Jul 18, 1013","Sep 24, 1054",1013,1054,,
Howard Swanson,July 18,November 12,7030,19,0,['african-american classical'],http://en.wikipedia.org/wiki/Howard_Swanson,https://www.wikidata.org/wiki/Q5921005,https://open.spotify.com/artist/2bEh1VA54UymerITSoym2P,"Jul 18, 1907","Nov 12, 1978",1907,1978,2bEh1VA54UymerITSoym2P,
Josip Pavčič,July 18,September 24,5220,0,0,[],http://en.wikipedia.org/wiki/Josip_Pav%C4%8Di%C4%8D,https://www.wikidata.org/wiki/Q10985421,https://open.spotify.com/artist/2YpE1xWkVYpNps8GXI0Bny,"Jul 18, 1870","Sep 24, 1949",1870,1949,2YpE1xWkVYpNps8GXI0Bny,
Judith Margaret Bailey,July 18,,5329,0,0,,http://en.wikipedia.org/wiki/Judith_Margaret_Bailey,,,,,1941,,,
Max Gulbins,July 18,February 19,6460,3,0,[],http://de.wikipedia.org/wiki/Max_Gulbins,https://www.wikidata.org/wiki/Q1113542,https://open.spotify.com/artist/24tez47WKnHOuRV3Z71tao,"Jul 18, 1862","Feb 19, 1932",1862,1932,24tez47WKnHOuRV3Z71tao,
Veli-Matti Puumala,July 18,,6584,30,0,"['nordic contemporary classical', 'throat singing']",http://en.wikipedia.org/wiki/Veli-Matti_Puumala,https://www.wikidata.org/wiki/Q4384493,https://open.spotify.com/artist/0j56pczb1m5eCjH9Z5qFQX,"Jul 18, 1965",,1965,,0j56pczb1m5eCjH9Z5qFQX,https://i.scdn.co/image/ab67616d0000b273ec25ba43d3e665a15e4fb89b
Zoltán Horusitzky,July 18,April 25,2247,5,0,[],https://de.wikipedia.org/wiki/Zolt%C3%A1n_Horusitzky,https://www.wikidata.org/wiki/Q15433498,https://open.spotify.com/artist/38FW0AkZfkOhhdacojROEO,"Jul 18, 1903","Apr 25, 1985",1903,1985,38FW0AkZfkOhhdacojROEO,https://i.scdn.co/image/ab67616d0000b273a96b470630bebbd5798c7a10
Kevin Haskins,July 19,,97391,117,15,[],http://en.wikipedia.org/wiki/Kevin_Haskins,https://www.wikidata.org/wiki/Q6396458,https://open.spotify.com/artist/3iEq4H8y3Xk5lGAqVLePw1,"Jul 19, 1960",,1960,,3iEq4H8y3Xk5lGAqVLePw1,https://i.scdn.co/image/21158c0ad5c0dd297615efdbd38a0820da8d11f7
Hans-Ola Ericsson,July 19,,13062,380,14,"['classical organ', 'swedish contemporary classical']",http://en.wikipedia.org/wiki/Hans-Ola_Ericsson,https://www.wikidata.org/wiki/Q871663,https://open.spotify.com/artist/7hyDap4bASASc6FEB4AwGE,"Jul 19, 1958",,1958,,7hyDap4bASASc6FEB4AwGE,https://i.scdn.co/image/ab67616d0000b273197f16f806377fde6412ccf5
Robert Mann,July 19,January 01,48689,78,10,[],http://en.wikipedia.org/wiki/Robert_Mann,https://www.wikidata.org/wiki/Q4280519,https://open.spotify.com/artist/2cgRqe102XT07izzlLdAcn,"Jul 19, 1920","Jan 01, 2018",1920,2018,2cgRqe102XT07izzlLdAcn,https://i.scdn.co/image/ed6cf9e54865a06782ca00996bd4eb19a49880a5
Ketil Hvoslef,July 19,,9703,77,6,['nordic contemporary classical'],http://en.wikipedia.org/wiki/Ketil_Hvoslef,https://www.wikidata.org/wiki/Q1778196,https://open.spotify.com/artist/3nWRbz5UHyCn6Dss4so4sI,"Jul 19, 1939",,1939,,3nWRbz5UHyCn6Dss4so4sI,https://i.scdn.co/image/dc0c163a4feb7f68c878cf6eabc5e906cd006ee4
Klaus Egge,July 19,March 07,10170,55,2,['norwegian classical'],http://en.wikipedia.org/wiki/Klaus_Egge,https://www.wikidata.org/wiki/Q610575,https://open.spotify.com/artist/4qh5oq5v8gn2XE0GPQPWgG,"Jul 19, 1906","Mar 07, 1979",1906,1979,4qh5oq5v8gn2XE0GPQPWgG,https://i.scdn.co/image/ab67616d0000b273f8c1fb67a452afab4b960fb9
Josef Páleníček,July 19,March 07,6688,33,4,['czech classical piano'],http://en.wikipedia.org/wiki/Josef_P%C3%A1len%C3%AD%C4%8Dek,https://www.wikidata.org/wiki/Q1392377,https://open.spotify.com/artist/0GGPbdWONpf52jruxlPI5r,"Jul 19, 1914","Mar 07, 1991",1914,1991,0GGPbdWONpf52jruxlPI5r,https://i.scdn.co/image/ab67616d0000b273cc2cc40f9a617dd4680a1108
Lothar Brühne,July 19,December 12,4207,7,5,[],http://en.wikipedia.org/wiki/Lothar_Br%C3%BChne,https://www.wikidata.org/wiki/Q75369,https://open.spotify.com/artist/3mvTICAl9vSCJ9Q3lTcodI,"Jul 19, 1900","Dec 12, 1958",1900,1958,3mvTICAl9vSCJ9Q3lTcodI,https://i.scdn.co/image/ab67616d0000b273e6ac01e7243938bdd42a49d4
Vinzenz Lachner,July 19,January 22,9143,10,1,"['german romanticism', 'late romantic era']",http://en.wikipedia.org/wiki/Vinzenz_Lachner,https://www.wikidata.org/wiki/Q527058,https://open.spotify.com/artist/7v4RDscnJhTA8LCYVbkl0b,"Jul 19, 1811","Jan 22, 1893",1811,1893,7v4RDscnJhTA8LCYVbkl0b,https://i.scdn.co/image/ab67616d0000b273478c6988eda6162681b5f30f
Cecilie Ore,July 19,,5744,32,0,[],http://en.wikipedia.org/wiki/Cecilie_Ore,https://www.wikidata.org/wiki/Q4971308,https://open.spotify.com/artist/76dqXZfIPxrtQDI5anEcNs,"Jul 19, 1954",,1954,,76dqXZfIPxrtQDI5anEcNs,https://i.scdn.co/image/ab67616d0000b27378b0b62290cf7fb50c96a659
Günter Bialas,July 19,July 08,8642,22,0,['austro-german modernism'],http://en.wikipedia.org/wiki/G%C3%BCnter_Bialas,https://www.wikidata.org/wiki/Q314971,https://open.spotify.com/artist/0H6vVZb8qqsSyfYkPNDyha,"Jul 19, 1907","Jul 08, 1995",1907,1995,0H6vVZb8qqsSyfYkPNDyha,https://i.scdn.co/image/ab67616d0000b273b382f869576e0d7abc2b6e09
Jean-Baptiste Davaux,July 19,February 02,2738,31,0,[],http://de.wikipedia.org/wiki/Jean-Baptiste_Davaux,https://www.wikidata.org/wiki/Q445071,https://open.spotify.com/artist/35zTz2xRVql1qfrl8iY8KW,"Jul 19, 1742","Feb 02, 1822",1742,1822,35zTz2xRVql1qfrl8iY8KW,
Jenő Vécsey,July 19,September 19,3773,0,0,[],http://de.wikipedia.org/wiki/Jen%C5%91_V%C3%A9csey,https://www.wikidata.org/wiki/Q1687488,https://open.spotify.com/artist/6dj8gi4B0qNHgZ4O1N7kuY,"Jul 19, 1909","Sep 19, 1966",1909,1966,6dj8gi4B0qNHgZ4O1N7kuY,
Johannes Gelbke,July 19,March 01,3535,0,0,[],http://de.wikipedia.org/wiki/Johannes_Gelbke,https://www.wikidata.org/wiki/Q1697550,https://open.spotify.com/artist/23p6LjYKJ5MHJ0zsXyat79,"Jul 19, 1846","Mar 01, 1903",1846,1903,23p6LjYKJ5MHJ0zsXyat79,
Liviu Dănceanu,July 19,October 26,4059,6,0,['romanian contemporary classical'],http://ro.wikipedia.org/wiki/Liviu_D%C4%83nceanu,https://www.wikidata.org/wiki/Q596052,https://open.spotify.com/artist/6qm9aVTxdy6SItnjCe094x,"Jan 01, 1954","Oct 26, 2017",1954,2017,6qm9aVTxdy6SItnjCe094x,https://i.scdn.co/image/ab67616d0000b273bad72573153e52391afc5284
Marianna Auenbrugger,July 19,August 25,9624,0,0,,http://en.wikipedia.org/wiki/Marianna_Auenbrugger,https://www.wikidata.org/wiki/Q876641,,"Jul 19, 1759","Aug 25, 1782",1759,1782,,
Richard Leveridge,July 19,March 22,18747,22,0,[],http://en.wikipedia.org/wiki/Richard_Leveridge,https://www.wikidata.org/wiki/Q4256394,https://open.spotify.com/artist/0hZdHuGa0j4ebePkBXepgY,"Jul 19, 1670","Mar 22, 1758",1670,1758,0hZdHuGa0j4ebePkBXepgY,
Mort Garson,July 20,January 04,238702,53144,51,"['canadian psychedelic', 'moog', 'space age pop', 'synthesizer']",http://en.wikipedia.org/wiki/Mort_Garson,https://www.wikidata.org/wiki/Q3324460,https://open.spotify.com/artist/0WmzT6tMLhdST5BfYagbha,"Jul 20, 1924","Jan 04, 2008",1924,2008,0WmzT6tMLhdST5BfYagbha,https://i.scdn.co/image/6095b2acaf146d1d12776d71ef786c89feae3d7b
Michael Gordon,July 20,,54359,5299,27,"['21st century classical', 'american 21st century classical', 'avant-garde', 'contemporary classical', 'post-minimalism']",http://en.wikipedia.org/wiki/Michael_Gordon_(composer),https://www.wikidata.org/wiki/Q3308220,https://open.spotify.com/artist/69Qu66Y6G07dk23Ld2ym1F,"Jul 20, 1956",,1956,,69Qu66Y6G07dk23Ld2ym1F,https://i.scdn.co/image/26b8b126f300d0b1451a8a314245640c6ef65264
Michael Gielen,July 20,March 08,71636,629,26,['orchestral performance'],http://en.wikipedia.org/wiki/Michael_Gielen,https://www.wikidata.org/wiki/Q213913,https://open.spotify.com/artist/0846wlmyZ8g1zGTudT6jMe,"Jul 20, 1927","Mar 08, 2019",1927,2019,0846wlmyZ8g1zGTudT6jMe,https://i.scdn.co/image/5bbac148c09f4e069b3ece1ad10603eb79f9cca0
Déodat de Séverac,July 20,March 24,25535,743,20,"['early modern classical', 'impressionism']",http://en.wikipedia.org/wiki/D%C3%A9odat_de_S%C3%A9verac,https://www.wikidata.org/wiki/Q726550,https://open.spotify.com/artist/1AFsrYAIM2RM5FIgNitdo2,"Jul 20, 1872","Mar 24, 1921",1872,1921,1AFsrYAIM2RM5FIgNitdo2,https://i.scdn.co/image/1eac1f58be98c5e059afff7b4f5280a37ab1dcf0
Jem Finer,July 20,,159787,123,2,['field recording'],http://en.wikipedia.org/wiki/Jem_Finer,https://www.wikidata.org/wiki/Q1686745,https://open.spotify.com/artist/5DJY4vHKN7NdsbU60GVIkW,"Jul 25, 1955",,1955,,5DJY4vHKN7NdsbU60GVIkW,https://i.scdn.co/image/636a1b47b11d0d512b4153c9d1b0625eea39f885
Jimmy Kennedy,July 20,April 06,63699,62,7,['tin pan alley'],http://en.wikipedia.org/wiki/Jimmy_Kennedy,https://www.wikidata.org/wiki/Q5906272,https://open.spotify.com/artist/4MJYWkN1dTKLqUFuXHQDUm,"Jul 20, 1902","Apr 06, 1984",1902,1984,4MJYWkN1dTKLqUFuXHQDUm,https://i.scdn.co/image/3bfd0f5bc703a2d2da984a509ae25ff5a1fafb1d
Monica Dominique,July 20,,8466,197,15,[],http://en.wikipedia.org/wiki/Monica_Dominique,https://www.wikidata.org/wiki/Q4944997,https://open.spotify.com/artist/4fXHTCH1eArZTamCjimXeT,"Jul 20, 1940",,1940,,4fXHTCH1eArZTamCjimXeT,https://i.scdn.co/image/ab67616d0000b273fdf6536679036c2417b42a06
Gunnar de Frumerie,July 20,September 09,12180,125,10,['swedish contemporary classical'],http://en.wikipedia.org/wiki/Gunnar_de_Frumerie,https://www.wikidata.org/wiki/Q1554806,https://open.spotify.com/artist/7BAiwK22DH7ARHDaoAB7qt,"Jul 20, 1908","Sep 09, 1987",1908,1987,7BAiwK22DH7ARHDaoAB7qt,https://i.scdn.co/image/ab67616d0000b273c93e04fcfa72421d9f98d2d3
Gonzalo Roig,July 20,July 13,12800,65,8,[],http://en.wikipedia.org/wiki/Gonzalo_Roig,https://www.wikidata.org/wiki/Q706921,https://open.spotify.com/artist/2RBQQ9CPDHNRtOuw40XhBp,"Jul 20, 1890","Jul 13, 1970",1890,1970,2RBQQ9CPDHNRtOuw40XhBp,https://i.scdn.co/image/ab67616d0000b273a47b3019b4885290c64fdc0c
Vilém Tauský,July 20,March 16,11629,23,23,[],http://en.wikipedia.org/wiki/Vil%C3%A9m_Tausk%C3%BD,https://www.wikidata.org/wiki/Q3487511,https://open.spotify.com/artist/2UONnI07pcoiryiX4sgjIh,"Jul 20, 1910","Mar 16, 2004",1910,2004,2UONnI07pcoiryiX4sgjIh,https://i.scdn.co/image/ab67616d0000b27385caebfaaa7fc3de3d396bb8
Kenneth Hesketh,July 20,,12989,70,5,['british contemporary classical'],http://en.wikipedia.org/wiki/Kenneth_Hesketh,https://www.wikidata.org/wiki/Q6390207,https://open.spotify.com/artist/5McHJ0TNMulMdUQHkXcaNy,"Jan 01, 1968",,1968,,5McHJ0TNMulMdUQHkXcaNy,https://i.scdn.co/image/ab67616d0000b273d5ca6a8666f0255cdc80e9c6
Hans Sommer,July 20,April 26,11324,56,7,[],http://en.wikipedia.org/wiki/Hans_Sommer_(composer),https://www.wikidata.org/wiki/Q741034,https://open.spotify.com/artist/2M4MXKSsKxKEjYqfUAJmNy,"Jul 20, 1837","Apr 26, 1922",1837,1922,2M4MXKSsKxKEjYqfUAJmNy,https://i.scdn.co/image/ab67616d0000b273e8d79539e0843304bd316162
He Luting,July 20,April 27,12750,18,5,['chinese classical'],https://en.wikipedia.org/wiki/He_Luting,https://www.wikidata.org/wiki/Q550868,https://open.spotify.com/artist/12ZioX3w1qsgvTk2Dr4ICP,"Jul 20, 1903","Apr 27, 1999",1903,1999,12ZioX3w1qsgvTk2Dr4ICP,https://i.scdn.co/image/ab67616d0000b2734437e63fd99201e5b6163d86
Paul Viardot,July 20,December 11,7131,18,2,[],http://en.wikipedia.org/wiki/Paul_Viardot,https://www.wikidata.org/wiki/Q3372372,https://open.spotify.com/artist/5uFA9bU1Ae9GJ4kPPrX3aZ,"Jul 20, 1857","Dec 11, 1941",1857,1941,5uFA9bU1Ae9GJ4kPPrX3aZ,https://i.scdn.co/image/ab67616d0000b273411bfcb243b944c1962af3fb
Phofo,July 20,,10515,3,1,[],http://en.wikipedia.org/wiki/Phofo,https://www.wikidata.org/wiki/Q7187052,https://open.spotify.com/artist/0eamsXUAdt28VKVUdsXngA,"Jul 20, 1974",,1974,,0eamsXUAdt28VKVUdsXngA,
Dietrich Erdmann,July 20,April 22,5379,16,0,['austro-german modernism'],http://de.wikipedia.org/wiki/Dietrich_Erdmann,https://www.wikidata.org/wiki/Q1223732,https://open.spotify.com/artist/6LTq4kaEmrgBqCbHQXYKlR,"Jul 20, 1917","Apr 22, 2009",1917,2009,6LTq4kaEmrgBqCbHQXYKlR,https://i.scdn.co/image/ab67616d0000b2736b6882b5252ef7c911d0955e
Ivo Medek,July 20,,5916,7,0,[],http://cs.wikipedia.org/wiki/Ivo_Medek,https://www.wikidata.org/wiki/Q12022102,https://open.spotify.com/artist/6Seb8HSxgSYRF67lhTTdKy,"Jul 20, 1956",,1956,,6Seb8HSxgSYRF67lhTTdKy,
Jakob Haibel,July 20,March 24,9352,0,0,,http://en.wikipedia.org/wiki/Jakob_Haibel,https://www.wikidata.org/wiki/Q6125275,,"Jul 20, 1762","Mar 24, 1826",1762,1826,,
Jens-Peter Ostendorf,July 20,March 07,6194,1,0,[],http://de.wikipedia.org/wiki/Jens-Peter_Ostendorf,https://www.wikidata.org/wiki/Q1570418,https://open.spotify.com/artist/4mYx732b57RQ57UuVIb3aq,"Jul 20, 1944","Mar 07, 2006",1944,2006,4mYx732b57RQ57UuVIb3aq,https://i.scdn.co/image/ab67616d0000b273ac0934ecbd0155ff3a01a451
Randolph Coleman,July 20,,14090,0,0,,https://en.wikipedia.org/wiki/Randolph_Coleman,https://www.wikidata.org/wiki/Q7291802,,"Jan 01, 1937",,1937,,,
Veniamin Fleishman,July 20,September 14,9659,1,0,[],http://en.wikipedia.org/wiki/Veniamin_Fleishman,https://www.wikidata.org/wiki/Q2142946,https://open.spotify.com/artist/5pXQ70gidVISVgso7bvwd3,"Jul 20, 1913","Sep 14, 1941",1913,1941,5pXQ70gidVISVgso7bvwd3,
Hirini Melbourne,July 21,January 06,15852,1900,22,['waiata maori'],http://en.wikipedia.org/wiki/Hirini_Melbourne,https://www.wikidata.org/wiki/Q5769838,https://open.spotify.com/artist/5E3ZUFsgLPqKP6blWewn8V,"Jul 21, 1949","Jan 06, 2003",1949,2003,5E3ZUFsgLPqKP6blWewn8V,https://i.scdn.co/image/ab67616d0000b27361a02bf34be751dc0a3014dc
Anton Kuerti,July 21,,23504,932,17,['canadian classical piano'],http://en.wikipedia.org/wiki/Anton_Kuerti,https://www.wikidata.org/wiki/Q2857016,https://open.spotify.com/artist/27qATMUEXU1NGp5nVjJcgi,"Jul 21, 1938",,1938,,27qATMUEXU1NGp5nVjJcgi,https://i.scdn.co/image/4c2d400aaacbca8fe4d833da1c8934e9482bc964
Jukka Linkola,July 21,,9443,112,8,[],http://en.wikipedia.org/wiki/Jukka_Linkola,https://www.wikidata.org/wiki/Q1937162,https://open.spotify.com/artist/4NZRS0FaPVBEhZBIkREK7F,"Jul 21, 1955",,1955,,4NZRS0FaPVBEhZBIkREK7F,https://i.scdn.co/image/ab67616d0000b2739a23b751862ce9db30d47e20
Robert Kahn,July 21,May 29,20385,63,5,"['german romanticism', 'late romantic era']",http://en.wikipedia.org/wiki/Robert_Kahn_(composer),https://www.wikidata.org/wiki/Q214129,https://open.spotify.com/artist/4l5gHZPtVdQOlXQMOKwAtP,"Jul 21, 1865","May 29, 1951",1865,1951,4l5gHZPtVdQOlXQMOKwAtP,https://i.scdn.co/image/ab67616d0000b2730973ddbfdca9fa783ace36f5
Waldemar Åhlén,July 21,December 18,7610,56,14,[],http://sv.wikipedia.org/wiki/Waldemar_%C3%85hl%C3%A9n,https://www.wikidata.org/wiki/Q6254893,https://open.spotify.com/artist/7aRyvamOQXcDgicl7g6Z1A,"Jul 21, 1894","Dec 18, 1982",1894,1982,7aRyvamOQXcDgicl7g6Z1A,https://i.scdn.co/image/ab67616d0000b27319b09bf521b08c469eadf3ae
David Wikander,July 21,November 15,5340,33,17,['swedish classical'],http://en.wikipedia.org/wiki/David_Wikander,https://www.wikidata.org/wiki/Q6241138,https://open.spotify.com/artist/7zujWOGpdR5VooTsDvGizd,"Jul 21, 1884","Nov 15, 1955",1884,1955,7zujWOGpdR5VooTsDvGizd,
Jean Rivier,July 21,November 06,15854,50,2,['concert band'],http://en.wikipedia.org/wiki/Jean_Rivier,https://www.wikidata.org/wiki/Q1685791,https://open.spotify.com/artist/04jHY8Pmid4g7Mb9bPwU4I,"Jul 21, 1896","Nov 06, 1987",1896,1987,04jHY8Pmid4g7Mb9bPwU4I,https://i.scdn.co/image/ab67616d0000b273256704c95c30f3875ca70748
Désiré Dondeyne,July 21,February 12,8824,21,5,[],http://en.wikipedia.org/wiki/D%C3%A9sir%C3%A9_Dondeyne,https://www.wikidata.org/wiki/Q1270727,https://open.spotify.com/artist/74uMK7wCXXfhWQpiFdANjR,"Jul 21, 1921","Feb 12, 2015",1921,2015,74uMK7wCXXfhWQpiFdANjR,https://i.scdn.co/image/ab67616d0000b27316e1578559672cbccb4cbeb5
Ezequiel Viñao,July 21,,11670,60,1,[],http://en.wikipedia.org/wiki/Ezequiel_Vi%C3%B1ao,https://www.wikidata.org/wiki/Q4111971,https://open.spotify.com/artist/3XphnzxMsdXrpMeLFf6KTl,"Jul 21, 1960",,1960,,3XphnzxMsdXrpMeLFf6KTl,https://i.scdn.co/image/ab67616d0000b273cf9fd2ac5c5ef1fbe969b480
Teng Yu-hsien,July 21,June 11,12250,4,1,[],http://en.wikipedia.org/wiki/Teng_Yu-hsien,https://www.wikidata.org/wiki/Q714408,https://open.spotify.com/artist/6qkuRDYa0Vp5LYVAzUuMH3,"Jul 21, 1906","Jun 11, 1944",1906,1944,6qkuRDYa0Vp5LYVAzUuMH3,
Patrick Nunn,July 21,,6908,11,0,['british contemporary classical'],http://en.wikipedia.org/wiki/Patrick_Nunn,https://www.wikidata.org/wiki/Q7147350,https://open.spotify.com/artist/2acS2pzOoKRpqtkR3FyW76,"Jul 21, 1969",,1969,,2acS2pzOoKRpqtkR3FyW76,https://i.scdn.co/image/ab67616d0000b2733116fb78d9edc8489451033c
Rufus Wainwright,July 22,,1769238,255584,58,"['canadian pop', 'chamber pop', 'melancholia', 'piano rock', 'singer-songwriter']",http://en.wikipedia.org/wiki/Rufus_Wainwright,https://www.wikidata.org/wiki/Q192402,https://open.spotify.com/artist/2PfBzriIMRsCXPDtSy9vg8,"Jul 22, 1973",,1973,,2PfBzriIMRsCXPDtSy9vg8,https://i.scdn.co/image/d32d6c43f571fb896f8a08c3eca896e8493dc3a9
Alan Menken,July 22,,1626164,85943,64,"['broadway', 'disney', 'hollywood', 'movie tunes', 'show tunes', 'soundtrack']",http://en.wikipedia.org/wiki/Alan_Menken,https://www.wikidata.org/wiki/Q317272,https://open.spotify.com/artist/5sy77gt4bfsLcSQ8GIe4ZZ,"Jul 22, 1949",,1949,,5sy77gt4bfsLcSQ8GIe4ZZ,https://i.scdn.co/image/aaf98f449a8c8716b1dc68a782e8eb3ed8651515
Iva Bittová,July 22,,48516,4601,23,['czech folk'],http://en.wikipedia.org/wiki/Iva_Bittov%C3%A1,https://www.wikidata.org/wiki/Q271706,https://open.spotify.com/artist/6nqfL5IiBY4ouClK4rjTn6,"Jul 22, 1958",,1958,,6nqfL5IiBY4ouClK4rjTn6,https://i.scdn.co/image/b143bd8185d5a85aa824269379b3b9a5a44063b9
